Ticket_ID,Customer_ID,Created_Date,Closed_Date,Channel,Severity,Status,Category,Root_Cause,Ticket_Text
T02615,C1330,2022-10-11,2022-10-22,Chat,P2,Closed,Performance,Bug,Integration timeout
T02616,C1331,2023-11-17,2023-11-22,Chat,P1,Closed,Performance,Product,Unexpected billing spike
T02617,C1331,2023-11-16,2023-11-19,Email,P3,Closed,Integration,Product,Issue with compute workload
T02618,C1332,2022-12-24,2023-01-02,Chat,P2,Closed,Integration,Product,Unexpected billing spike
T02619,C1332,2023-08-22,2023-08-25,Portal,P3,Closed,Billing,Config,Issue with compute workload
T02620,C1333,2023-11-21,2023-11-29,Chat,P2,Closed,Performance,Config,Integration timeout
T02621,C1334,2023-04-22,2023-04-27,Chat,P1,Closed,Billing,Bug,Integration timeout
T02622,C1335,2023-11-22,2023-11-26,Email,P3,Closed,Performance,Bug,Integration timeout
T02623,C1337,2023-09-30,2023-10-02,Email,P1,Closed,Billing,Product,Issue with compute workload
T02624,C1337,2023-05-25,2023-06-02,Chat,P1,Closed,Integration,Config,Issue with compute workload
T02625,C1337,2023-04-24,2023-05-05,Chat,P2,Closed,Integration,Config,Integration timeout
T02626,C1337,2023-05-16,2023-05-19,Chat,P2,Closed,Performance,Product,Unexpected billing spike
T02627,C1339,2023-04-07,2023-04-16,Chat,P2,Closed,Integration,Product,Issue with compute workload
T02628,C1339,2023-04-05,2023-04-18,Portal,P1,Closed,Integration,Product,Unexpected billing spike
T02629,C1340,2023-10-02,2023-10-16,Portal,P3,Closed,Billing,Bug,Issue with compute workload
T02630,C1341,2023-11-26,2023-12-03,Email,P1,Closed,Integration,Product,Issue with compute workload
T02631,C1342,2023-09-09,2023-09-20,Chat,P1,Closed,Billing,Config,Unexpected billing spike
T02632,C1344,2023-11-10,2023-11-18,Chat,P3,Closed,Performance,Bug,Issue with compute workload
T02633,C1348,2023-07-07,2023-07-13,Chat,P3,Closed,Performance,Config,Issue with compute workload
T02634,C1349,2023-08-24,2023-09-01,Email,P3,Closed,Performance,Bug,Issue with compute workload
T02635,C1349,2023-03-03,2023-03-14,Chat,P1,Closed,Performance,Product,Integration timeout
T02636,C1349,2023-04-13,2023-04-17,Email,P1,Closed,Performance,Product,Integration timeout
T02637,C1349,2023-11-08,2023-11-19,Chat,P3,Closed,Billing,Config,Integration timeout
T02638,C1349,2023-08-10,2023-08-15,Chat,P2,Closed,Integration,Bug,Integration timeout
T02639,C1349,2023-04-10,2023-04-20,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T02640,C1349,2022-11-13,2022-11-22,Portal,P2,Closed,Performance,Product,Integration timeout
T02641,C1350,2023-10-23,2023-11-01,Chat,P2,Closed,Billing,Bug,Issue with compute workload
T02642,C1350,2023-08-19,2023-08-27,Chat,P3,Closed,Performance,Bug,Issue with compute workload
T02643,C1350,2022-09-08,2022-09-22,Email,P1,Closed,Performance,Product,Unexpected billing spike
T02644,C1350,2023-05-25,2023-05-28,Portal,P1,Closed,Billing,Config,Unexpected billing spike
T02645,C1350,2023-05-25,2023-06-07,Chat,P1,Closed,Integration,Bug,Issue with compute workload
T02646,C1351,2023-08-14,2023-08-21,Email,P1,Closed,Billing,Bug,Integration timeout
T02647,C1353,2023-10-11,2023-10-20,Chat,P1,Closed,Billing,Product,Issue with compute workload
T02648,C1353,2023-10-29,2023-11-02,Email,P1,Closed,Performance,Config,Unexpected billing spike
T02649,C1354,2023-10-28,2023-11-09,Portal,P3,Closed,Integration,Product,Integration timeout
T02650,C1355,2023-07-16,2023-07-27,Portal,P3,Closed,Billing,Bug,Unexpected billing spike
T02651,C1355,2023-07-20,2023-08-01,Portal,P1,Closed,Billing,Config,Issue with compute workload
T02652,C1356,2023-08-06,2023-08-10,Portal,P1,Closed,Billing,Bug,Issue with compute workload
T02653,C1364,2023-01-18,2023-01-28,Chat,P3,Closed,Billing,Product,Issue with compute workload
T02654,C1365,2023-07-12,2023-07-13,Chat,P3,Closed,Performance,Config,Issue with compute workload
T02655,C1366,2023-08-02,2023-08-15,Portal,P1,Closed,Performance,Config,Unexpected billing spike
T02656,C1366,2023-05-10,2023-05-21,Portal,P2,Closed,Performance,Bug,Issue with compute workload
T02657,C1366,2023-04-09,2023-04-14,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T02658,C1367,2023-10-09,2023-10-14,Chat,P3,Closed,Billing,Product,Issue with compute workload
T02659,C1367,2023-05-13,2023-05-19,Portal,P3,Closed,Performance,Product,Integration timeout
T02660,C1368,2022-12-28,2023-01-04,Email,P1,Closed,Billing,Product,Issue with compute workload
T02661,C1368,2022-10-06,2022-10-13,Portal,P2,Closed,Performance,Product,Unexpected billing spike
T02662,C1369,2023-06-20,2023-06-23,Chat,P2,Closed,Billing,Config,Unexpected billing spike
T02663,C1369,2023-08-01,2023-08-03,Chat,P3,Closed,Billing,Bug,Issue with compute workload
T02664,C1370,2023-05-24,2023-05-29,Portal,P1,Closed,Billing,Bug,Unexpected billing spike
T02665,C1370,2023-01-07,2023-01-13,Portal,P3,Closed,Performance,Product,Unexpected billing spike
T02666,C1371,2023-07-07,2023-07-13,Portal,P1,Closed,Integration,Product,Issue with compute workload
T02667,C1374,2022-10-21,2022-11-02,Email,P3,Closed,Performance,Config,Issue with compute workload
T02668,C1374,2023-07-10,2023-07-15,Chat,P2,Closed,Billing,Config,Integration timeout
T02669,C1374,2023-07-06,2023-07-11,Email,P3,Closed,Performance,Bug,Issue with compute workload
T02670,C1375,2023-05-01,2023-05-03,Email,P2,Closed,Integration,Bug,Unexpected billing spike
T02671,C1377,2023-04-09,2023-04-13,Chat,P1,Closed,Billing,Product,Integration timeout
T02672,C1377,2023-04-21,2023-04-22,Portal,P2,Closed,Billing,Bug,Unexpected billing spike
T02673,C1378,2023-04-03,2023-04-10,Chat,P2,Closed,Billing,Product,Integration timeout
T02674,C1378,2023-11-22,2023-11-25,Email,P3,Closed,Performance,Product,Issue with compute workload
T02675,C1378,2023-04-28,2023-05-07,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T02676,C1379,2023-03-13,2023-03-24,Email,P2,Closed,Performance,Bug,Integration timeout
T02677,C1379,2023-01-05,2023-01-17,Email,P3,Closed,Integration,Bug,Issue with compute workload
T02678,C1379,2023-02-25,2023-03-08,Chat,P1,Closed,Performance,Bug,Integration timeout
T02679,C1380,2023-11-26,2023-11-29,Email,P3,Closed,Integration,Bug,Integration timeout
T02680,C1381,2022-10-30,2022-11-06,Chat,P1,Closed,Performance,Product,Integration timeout
T02681,C1381,2023-07-02,2023-07-07,Chat,P2,Closed,Integration,Config,Integration timeout
T02682,C1381,2023-09-25,2023-10-02,Chat,P1,Closed,Integration,Product,Issue with compute workload
T02683,C1381,2023-11-13,2023-11-16,Email,P1,Closed,Billing,Product,Unexpected billing spike
T02684,C1381,2023-11-04,2023-11-17,Chat,P2,Closed,Billing,Product,Issue with compute workload
T02685,C1381,2023-10-04,2023-10-12,Email,P2,Closed,Billing,Bug,Unexpected billing spike
T02686,C1382,2023-01-30,2023-02-03,Portal,P3,Closed,Performance,Product,Issue with compute workload
T02687,C1383,2023-01-04,2023-01-15,Portal,P1,Closed,Integration,Product,Issue with compute workload
T02688,C1383,2023-03-24,2023-03-25,Chat,P3,Closed,Billing,Bug,Integration timeout
T02689,C1384,2023-09-15,2023-09-25,Portal,P3,Closed,Performance,Bug,Issue with compute workload
T02690,C1388,2023-08-16,2023-08-28,Chat,P1,Closed,Integration,Config,Issue with compute workload
T02691,C1389,2023-05-14,2023-05-18,Email,P3,Closed,Billing,Product,Issue with compute workload
T02692,C1389,2023-11-02,2023-11-11,Email,P1,Closed,Billing,Product,Issue with compute workload
T02693,C1389,2023-08-22,2023-09-05,Portal,P3,Closed,Performance,Product,Issue with compute workload
T02694,C1389,2023-10-19,2023-10-29,Email,P3,Closed,Billing,Config,Integration timeout
T02695,C1390,2023-11-05,2023-11-08,Chat,P2,Closed,Performance,Bug,Integration timeout
T02696,C1390,2023-05-29,2023-06-06,Email,P2,Closed,Integration,Config,Issue with compute workload
T02697,C1391,2023-03-01,2023-03-09,Email,P1,Closed,Billing,Product,Integration timeout
T02698,C1391,2022-10-29,2022-11-03,Portal,P3,Closed,Billing,Config,Issue with compute workload
T02699,C1391,2022-11-18,2022-11-22,Portal,P2,Closed,Performance,Config,Unexpected billing spike
T02700,C1391,2022-09-16,2022-09-17,Chat,P3,Closed,Performance,Config,Integration timeout
T02701,C1391,2022-07-04,2022-07-06,Email,P3,Closed,Billing,Bug,Issue with compute workload
T02702,C1391,2023-01-08,2023-01-22,Email,P1,Closed,Integration,Bug,Issue with compute workload
T02703,C1392,2023-10-11,2023-10-15,Chat,P1,Closed,Performance,Config,Issue with compute workload
T02704,C1392,2023-11-07,2023-11-20,Portal,P2,Closed,Billing,Config,Integration timeout
T02705,C1393,2023-02-21,2023-02-28,Chat,P1,Closed,Integration,Bug,Unexpected billing spike
T02706,C1393,2023-11-06,2023-11-07,Email,P3,Closed,Integration,Bug,Unexpected billing spike
T02707,C1394,2023-02-18,2023-02-23,Portal,P1,Closed,Performance,Config,Unexpected billing spike
T02708,C1394,2023-01-21,2023-02-04,Portal,P2,Closed,Billing,Product,Issue with compute workload
T02709,C1394,2022-10-17,2022-10-28,Email,P3,Closed,Performance,Product,Issue with compute workload
T02710,C1394,2023-03-02,2023-03-16,Email,P1,Closed,Integration,Product,Issue with compute workload
T02711,C1396,2023-09-18,2023-09-27,Portal,P3,Closed,Billing,Bug,Issue with compute workload
T02712,C1397,2023-08-25,2023-09-01,Chat,P1,Closed,Integration,Product,Issue with compute workload
T02713,C1397,2023-03-12,2023-03-18,Email,P1,Closed,Integration,Config,Issue with compute workload
T02714,C1397,2023-07-06,2023-07-09,Chat,P2,Closed,Billing,Product,Unexpected billing spike
T02715,C1399,2023-05-07,2023-05-14,Portal,P2,Closed,Billing,Bug,Unexpected billing spike
T02716,C1401,2023-11-23,2023-11-26,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T02717,C1401,2023-02-16,2023-02-21,Chat,P2,Closed,Billing,Config,Integration timeout
T02718,C1401,2023-06-30,2023-07-03,Portal,P2,Closed,Performance,Config,Integration timeout
T02719,C1403,2023-08-10,2023-08-11,Portal,P3,Closed,Billing,Product,Integration timeout
T02720,C1404,2023-10-05,2023-10-19,Email,P2,Closed,Integration,Product,Unexpected billing spike
T02721,C1405,2022-10-02,2022-10-13,Portal,P1,Closed,Integration,Bug,Issue with compute workload
T02722,C1405,2022-07-22,2022-07-28,Chat,P1,Closed,Integration,Product,Issue with compute workload
T02723,C1405,2023-06-30,2023-07-12,Chat,P3,Closed,Billing,Config,Issue with compute workload
T02724,C1405,2023-05-16,2023-05-17,Chat,P3,Closed,Integration,Config,Integration timeout
T02725,C1405,2023-10-11,2023-10-19,Chat,P2,Closed,Performance,Product,Unexpected billing spike
T02726,C1405,2022-12-26,2023-01-04,Email,P2,Closed,Integration,Bug,Issue with compute workload
T02727,C1406,2023-02-03,2023-02-08,Chat,P3,Closed,Performance,Product,Issue with compute workload
T02728,C1407,2023-07-03,2023-07-11,Chat,P3,Closed,Billing,Product,Integration timeout
T02729,C1408,2023-06-19,2023-07-03,Chat,P2,Closed,Billing,Product,Issue with compute workload
T02730,C1408,2023-09-17,2023-09-30,Email,P3,Closed,Billing,Bug,Issue with compute workload
T02731,C1408,2023-05-19,2023-05-21,Email,P2,Closed,Billing,Bug,Issue with compute workload
T02732,C1409,2023-09-29,2023-10-09,Portal,P2,Closed,Integration,Bug,Unexpected billing spike
T02733,C1411,2023-06-02,2023-06-07,Portal,P1,Closed,Billing,Config,Unexpected billing spike
T02734,C1411,2023-04-28,2023-04-29,Email,P2,Closed,Performance,Bug,Integration timeout
T02735,C1411,2023-07-08,2023-07-13,Portal,P1,Closed,Integration,Bug,Issue with compute workload
T02736,C1413,2023-03-02,2023-03-05,Email,P2,Closed,Performance,Bug,Integration timeout
T02737,C1413,2023-11-30,2023-12-13,Chat,P1,Closed,Performance,Bug,Integration timeout
T02738,C1413,2023-11-16,2023-11-17,Chat,P2,Closed,Performance,Product,Integration timeout
T02739,C1414,2022-09-13,2022-09-19,Email,P3,Closed,Performance,Bug,Integration timeout
T02740,C1414,2023-04-06,2023-04-13,Portal,P3,Closed,Integration,Product,Integration timeout
T02741,C1414,2023-05-10,2023-05-12,Portal,P3,Closed,Integration,Product,Issue with compute workload
T02742,C1414,2023-06-19,2023-07-02,Portal,P2,Closed,Performance,Product,Integration timeout
T02743,C1414,2022-12-23,2022-12-24,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T02744,C1416,2023-04-01,2023-04-05,Chat,P1,Closed,Performance,Bug,Unexpected billing spike
T02745,C1417,2023-08-05,2023-08-12,Chat,P3,Closed,Performance,Product,Issue with compute workload
T02746,C1418,2023-01-07,2023-01-09,Portal,P3,Closed,Billing,Bug,Unexpected billing spike
T02747,C1418,2023-08-15,2023-08-21,Portal,P2,Closed,Performance,Product,Unexpected billing spike
T02748,C1418,2023-08-06,2023-08-07,Email,P3,Closed,Performance,Product,Integration timeout
T02749,C1418,2022-12-08,2022-12-17,Chat,P2,Closed,Billing,Bug,Unexpected billing spike
T02750,C1418,2023-10-11,2023-10-24,Portal,P3,Closed,Billing,Bug,Issue with compute workload
T02751,C1420,2023-11-07,2023-11-18,Chat,P1,Closed,Performance,Config,Issue with compute workload
T02752,C1420,2023-01-30,2023-02-10,Chat,P2,Closed,Billing,Bug,Unexpected billing spike
T02753,C1420,2023-11-19,2023-11-28,Email,P1,Closed,Billing,Product,Issue with compute workload
T02754,C1420,2022-12-17,2022-12-28,Chat,P2,Closed,Performance,Bug,Integration timeout
T02755,C1422,2023-10-11,2023-10-17,Portal,P1,Closed,Billing,Product,Unexpected billing spike
T02756,C1423,2023-07-11,2023-07-24,Email,P1,Closed,Performance,Config,Unexpected billing spike
T02757,C1424,2023-10-20,2023-10-26,Email,P3,Closed,Billing,Config,Unexpected billing spike
T02758,C1426,2022-08-08,2022-08-17,Portal,P1,Closed,Billing,Bug,Unexpected billing spike
T02759,C1426,2023-02-04,2023-02-16,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T02760,C1427,2023-09-16,2023-09-17,Email,P2,Closed,Integration,Config,Issue with compute workload
T02761,C1427,2023-05-10,2023-05-15,Chat,P2,Closed,Performance,Config,Integration timeout
T02762,C1427,2023-07-17,2023-07-25,Email,P1,Closed,Integration,Config,Issue with compute workload
T02763,C1432,2022-12-06,2022-12-14,Portal,P3,Closed,Integration,Config,Integration timeout
T02764,C1432,2022-09-04,2022-09-13,Portal,P2,Closed,Integration,Config,Integration timeout
T02765,C1432,2023-08-10,2023-08-19,Chat,P3,Closed,Performance,Product,Issue with compute workload
T02766,C1434,2022-08-14,2022-08-19,Email,P1,Closed,Performance,Bug,Issue with compute workload
T02767,C1434,2023-01-19,2023-01-24,Chat,P2,Closed,Performance,Config,Integration timeout
T02768,C1434,2022-07-29,2022-08-11,Portal,P2,Closed,Billing,Config,Unexpected billing spike
T02769,C1434,2023-11-05,2023-11-11,Chat,P3,Closed,Billing,Product,Issue with compute workload
T02770,C1434,2022-12-17,2022-12-29,Chat,P1,Closed,Performance,Config,Integration timeout
T02771,C1435,2023-04-24,2023-05-06,Portal,P3,Closed,Performance,Product,Unexpected billing spike
T02772,C1435,2023-11-27,2023-12-04,Portal,P1,Closed,Integration,Config,Issue with compute workload
T02773,C1437,2023-11-09,2023-11-18,Email,P2,Closed,Billing,Bug,Unexpected billing spike
T02774,C1438,2022-10-01,2022-10-08,Chat,P1,Closed,Integration,Bug,Integration timeout
T02775,C1439,2023-08-18,2023-08-21,Email,P2,Closed,Performance,Bug,Unexpected billing spike
T02776,C1439,2023-07-02,2023-07-16,Chat,P2,Closed,Integration,Bug,Issue with compute workload
T02777,C1440,2023-10-14,2023-10-20,Portal,P2,Closed,Performance,Bug,Issue with compute workload
T02778,C1442,2023-10-26,2023-11-03,Chat,P3,Closed,Billing,Config,Unexpected billing spike
T02779,C1443,2023-10-09,2023-10-22,Email,P2,Closed,Integration,Config,Integration timeout
T02780,C1443,2023-09-20,2023-09-25,Email,P3,Closed,Performance,Config,Integration timeout
T02781,C1443,2023-11-22,2023-11-28,Portal,P1,Closed,Billing,Product,Integration timeout
T02782,C1443,2022-12-03,2022-12-07,Portal,P3,Closed,Performance,Product,Unexpected billing spike
T02783,C1444,2023-08-22,2023-08-27,Chat,P3,Closed,Integration,Product,Integration timeout
T02784,C1445,2023-11-13,2023-11-20,Email,P3,Closed,Integration,Product,Integration timeout
T02785,C1445,2023-10-04,2023-10-14,Email,P2,Closed,Billing,Product,Unexpected billing spike
T02786,C1446,2023-02-16,2023-02-17,Chat,P2,Closed,Billing,Product,Unexpected billing spike
T02787,C1446,2023-01-05,2023-01-16,Portal,P2,Closed,Performance,Bug,Integration timeout
T02788,C1447,2022-12-02,2022-12-12,Chat,P3,Closed,Performance,Product,Unexpected billing spike
T02789,C1447,2023-02-12,2023-02-19,Portal,P3,Closed,Performance,Bug,Integration timeout
T02790,C1447,2022-12-29,2023-01-09,Email,P2,Closed,Performance,Config,Issue with compute workload
T02791,C1448,2022-12-11,2022-12-25,Portal,P2,Closed,Billing,Product,Issue with compute workload
T02792,C1448,2023-07-19,2023-07-24,Portal,P2,Closed,Integration,Config,Integration timeout
T02793,C1448,2023-06-05,2023-06-06,Email,P2,Closed,Billing,Config,Unexpected billing spike
T02794,C1450,2023-04-07,2023-04-11,Portal,P3,Closed,Performance,Product,Integration timeout
T02795,C1450,2023-07-05,2023-07-12,Chat,P2,Closed,Billing,Config,Unexpected billing spike
T02796,C1450,2023-06-04,2023-06-16,Portal,P3,Closed,Performance,Config,Issue with compute workload
T02797,C1450,2022-08-02,2022-08-08,Email,P2,Closed,Integration,Product,Unexpected billing spike
T02798,C1451,2023-06-16,2023-06-27,Portal,P1,Closed,Integration,Product,Integration timeout
T02799,C1451,2023-06-15,2023-06-24,Portal,P3,Closed,Integration,Bug,Integration timeout
T02800,C1451,2023-06-04,2023-06-12,Email,P3,Closed,Billing,Bug,Issue with compute workload
T02801,C1451,2023-03-30,2023-04-05,Portal,P1,Closed,Billing,Bug,Issue with compute workload
T02802,C1452,2022-11-08,2022-11-21,Chat,P3,Closed,Billing,Product,Integration timeout
T02803,C1452,2023-03-06,2023-03-16,Chat,P3,Closed,Billing,Config,Unexpected billing spike
T02804,C1453,2023-10-02,2023-10-07,Portal,P3,Closed,Integration,Product,Unexpected billing spike
T02805,C1454,2023-01-16,2023-01-28,Chat,P3,Closed,Performance,Product,Issue with compute workload
T02806,C1454,2023-04-08,2023-04-20,Chat,P1,Closed,Performance,Product,Integration timeout
T02807,C1454,2022-12-26,2023-01-06,Portal,P3,Closed,Performance,Bug,Integration timeout
T02808,C1454,2023-06-09,2023-06-12,Portal,P2,Closed,Billing,Product,Integration timeout
T02809,C1455,2023-04-25,2023-05-04,Portal,P3,Closed,Integration,Product,Issue with compute workload
T02810,C1455,2022-11-23,2022-12-05,Email,P3,Closed,Billing,Product,Issue with compute workload
T02811,C1455,2022-11-30,2022-12-05,Email,P2,Closed,Billing,Product,Issue with compute workload
T02812,C1456,2023-07-13,2023-07-22,Email,P2,Closed,Billing,Bug,Issue with compute workload
T02813,C1457,2023-11-26,2023-12-03,Email,P1,Closed,Performance,Product,Unexpected billing spike
T02814,C1457,2022-09-18,2022-09-27,Chat,P1,Closed,Billing,Config,Unexpected billing spike
T02815,C1457,2023-05-24,2023-06-02,Email,P2,Closed,Integration,Bug,Issue with compute workload
